Código,Apartamento,Bairro,Zona,Quartos,Banheiros,Vagas,Metragem,Valor_da_Venda,valor_m2,media_valor_m2_bairro,media_valor_m2_zona
112913,Apartamento de 85m² com 02 quartos sendo 01 suíte à venda   Vila Seixas,Vila Seixas,Centro,2,2,2,85.0,480000.0,5647.05882352941,4862.36131633665,4114.37759196461
106124,Apartamento de 81m² com 02 quartos para venda e locação   Jardim Paulista,Jardim Paulista,Zona Leste,2,2,1,81.0,480000.0,5925.92592592593,4839.65243893052,4646.24632076016
88904,Apartamento de 02 suítes para locação   Jardim Botânico,Jardim Iraja,Zona Sul,2,2,2,88.0,480000.0,5454.54545454546,5843.60369977321,7019.92781217448
83537,APARTAMENTO NO JARDIM PAULISTA,Jardim Paulista,Zona Leste,2,2,2,81.0,480000.0,5925.92592592593,4839.65243893052,4646.24632076016
162026,More na Nova Fiusa   TRIADE FIUSA HOME RESORT,Jardim Olhos DAgua,Zona Sul,3,2,1,67.0,483802.0,7220.92537313433,9706.16858313729,7019.92781217448
213218,Apartamento de 48m² com 02 quartos à venda   Alto da Boa vista,Alto da Boa Vista,Zona Sul,2,1,1,48.0,426000.0,8875.0,5935.13838933655,7019.92781217448
181997,Apartamento de 54m² com 02 quartos à venda   Vila Monte Alegre,Vila Monte Alegre,Zona Oeste,2,2,1,54.0,485000.0,8981.48148148148,5171.67916226382,4568.83198282477
90020,Apartamento   Padrão,Jardim Iraja,Zona Sul,3,2,2,107.0,485000.0,4532.71028037383,5843.60369977321,7019.92781217448
242807,Apartamento mobiliado de 56m² com 02 quartos à venda   Sumarezinho,Sumarezinho,Zona Oeste,2,2,1,56.0,489000.0,8732.14285714286,4702.46841942496,4568.83198282477
63848,Apartamento de 156m² com 03 quartos á venda   Higienópolis,Higienopolis,Centro,3,3,2,156.0,449000.0,2878.20512820513,3745.12101181726,4114.37759196461
238862,Apartamento de 57m² com 02 quartos à venda   Nova Aliança,Nova Alianca,Zona Sul,2,2,1,57.0,450000.0,7894.73684210526,7235.27815404702,7019.92781217448
197075,EXCELENTE APARTAMENTO PARA VENDA NO CENTRO DE RIBEIRÃO PRETO,Centro,Centro,3,3,1,107.0,460000.0,4299.06542056075,3969.0889863009,4114.37759196461
130868,Apartamento de 82m² com 02 quartos para locação e venda   Jardim Botânico,Jardim Botanico,Zona Sul,2,2,1,82.0,480000.0,5853.65853658537,7403.36272123417,7019.92781217448
62921,APARTAMENTO PRÓXIMO À UNAERP,Jardim Palma Travassos,Zona Leste,3,3,1,118.0,480000.0,4067.79661016949,4725.02380139251,4646.24632076016
243701,Apartamento de 104m² com 03 quartos à venda   Vila Seixas,Vila Seixas,Centro,3,3,2,104.0,490000.0,4711.53846153846,4862.36131633665,4114.37759196461
221531,Apartamento de 75m² com 03 quartos sendo 01 suíte à venda   Jardim Botânico,Jardim Botanico,Zona Sul,3,2,1,75.0,490000.0,6533.33333333333,7403.36272123417,7019.92781217448
213521,Apartamento de 72m² com 02 quartos à venda   Sumarezinho,Sumarezinho,Zona Oeste,2,2,1,72.0,490000.0,6805.55555555556,4702.46841942496,4568.83198282477
210989,Apartamento de 111m com 03 quartos   Centro,Centro,Centro,3,3,1,111.0,490000.0,4414.41441441442,3969.0889863009,4114.37759196461
202433,EXCELENTE APARTAMENTO REFORMADO PRÓXIMO AV. NOVE DE JULHO,Centro,Centro,3,4,1,160.0,490000.0,3062.5,3969.0889863009,4114.37759196461
184139,Apartamento de 76m² com 02 quartos sendo 01 suíte à venda   Jardim Sumaré,Jardim Sumare,Zona Sul,2,2,1,76.0,490000.0,6447.36842105263,6366.17718327786,7019.92781217448
178004,Apartamento de 79m² com 02 quartos sendo 01 suíte para locação e venda   Nova Aliança,Nova Alianca,Zona Sul,2,2,1,79.0,490000.0,6202.53164556962,7235.27815404702,7019.92781217448
153692,Apartamento de 62m² com 02 suítes para locação   Jardim Califórnia,Jardim California,Zona Sul,2,2,1,62.0,490000.0,7903.22580645161,7048.58207831218,7019.92781217448
146309,Apartamento de 82m² com 02 Quartos a venda   Jardim Paulista,Jardim Paulista,Zona Leste,2,2,2,82.0,490000.0,5975.60975609756,4839.65243893052,4646.24632076016
42908,Apartamento de 93m² com 02 quartos sendo 01 suíte para venda   Centro,Centro,Centro,2,3,1,93.0,490000.0,5268.81720430108,3969.0889863009,4114.37759196461
196010,Apartamento de 69m² com 02 suítes à venda   Jardim Botânico,Jardim Botanico,Zona Sul,2,3,1,69.0,493637.24,7154.16289855072,7403.36272123417,7019.92781217448
219479,Apartamento de 72m² com 03 quartos sendo 01 suíte à venda   Quintas De São José,Quintas de Sao Jose,Zona Norte,3,3,1,72.0,495000.0,6875.0,6785.09085009028,4316.94719953754
212783,Apartamento de 62m² com 02 suítes à venda   Nova Aliança,Nova Alianca,Zona Sul,2,3,1,62.0,495000.0,7983.87096774194,7235.27815404702,7019.92781217448
239900,Lançamento: Alma Panamby   Apartamento de 65m² com 03 quartos com suíte à venda   Panamby II,Panamby II,Zona Sul,3,2,1,65.0,497000.0,7646.15384615385,7635.57692307692,7019.92781217448
243278,Apartamento de 71m² com 02 quartos à venda   Bonfim Paulista,Bonfim Paulista,Zona Sul,2,2,2,71.0,498000.0,7014.08450704225,8197.59279884853,7019.92781217448
232982,Apartamento de 50m² com 02 quartos à venda   Residencial Monterrey,Residencial Monterrey,Zona Norte,2,1,1,50.0,450000.0,9000.0,7856.18677910372,4316.94719953754
236354,Apartamento de 65m² com 02 suítes à venda   Residencial Taiwan,Residencial Taiwan,Zona Sul,2,3,1,65.0,489000.0,7523.07692307692,8758.91786179922,7019.92781217448
242933,Apartamento de 97m² com 02 quartos sendo 01 suíte à venda   Nova Aliança,Nova Alianca,Zona Sul,2,2,2,97.0,499000.0,5144.32989690722,7235.27815404702,7019.92781217448
241340,Apartamento mobíliado de 82m² com 03 quartos à venda   Nova Aliança,Nova Alianca,Zona Sul,3,2,2,82.0,499000.0,6085.36585365854,7235.27815404702,7019.92781217448
238346,Apartamento de 61m² com 02 quartos para venda   Quinta da Primavera,Quinta da Primavera,Zona Sul,2,2,1,61.0,499000.0,8180.32786885246,8334.13944069942,7019.92781217448
237803,Apartamento de 55m² com 02 quartos à venda   Santa Cruz do José Jacques,Santa Cruz do Jose Jacques,Zona Sul,2,1,2,55.0,499000.0,9072.72727272727,6190.18466407645,7019.92781217448
227198,Apartamento de 61m² com 02 quartos à venda   Quinta da Primavera,Quinta da Primavera,Zona Sul,2,2,1,61.0,499000.0,8180.32786885246,8334.13944069942,7019.92781217448
122207,Apartamento de 75m² com 02 quartos à venda   Vila Tibério,Vila Tiberio,Zona Oeste,2,2,2,75.0,499000.0,6653.33333333333,5772.27801236641,4568.83198282477
228398,Apartamento de 83m² com 02 quartos sendo 01 suíte à venda   Nova Ribeirânia,Nova Ribeirania,Zona Leste,2,2,1,83.0,499900.0,6022.89156626506,6636.64015183677,4646.24632076016
239492,Apartamento de 59m² com 01 quarto para venda e locação   Alto da Boa Vista,Alto da Boa Vista,Zona Sul,1,1,1,59.0,742000.0,12576.2711864407,5935.13838933655,7019.92781217448
233318,"Apartamento Studio mobiliado com 49 m², 01 quarto, para locação   Alto da Boa Vista.",Alto da Boa Vista,Zona Sul,1,1,1,49.0,660000.0,13469.387755102,5935.13838933655,7019.92781217448
245582,Apartamento mobiliado de 104m² com 03 suítes para venda e locação   Vila do golf,Vila do Golf,Zona Sul,3,4,2,104.0,750000.0,7211.53846153846,9872.36315439169,7019.92781217448
150620,Apartamento de 261m² com 04 quartos à venda   Centro,Centro,Centro,4,5,2,261.0,650000.0,2490.4214559387,3969.0889863009,4114.37759196461
201380,Apartamento de 59m² com 02 quartos para locação e venda   Jardim Sumaré,Jardim Sumare,Zona Sul,2,2,2,59.0,850000.0,14406.779661017,6366.17718327786,7019.92781217448
97874,Apartamento de 180m² com 03 quartos para locação e venda   Jardim Irajá,Jardim Iraja,Zona Sul,3,4,3,180.0,1290000.0,7166.66666666667,5843.60369977321,7019.92781217448
184175,Apartamento de 60 m² com 01 quarto para venda   Jardim Botânico,Bosque das Juritis,Zona Sul,1,1,1,60.0,530000.0,8833.33333333333,8028.33244392152,7019.92781217448
184931,Apartamento de 378m² com 04 quartos para venda e locação   Centro,Centro,Centro,4,5,4,378.0,1350000.0,3571.42857142857,3969.0889863009,4114.37759196461
213329,Apartamento de 131m² com 04 quartos à venda   Presidente Médici,Presidente Medici,Zona Leste,4,3,4,131.0,630000.0,4809.16030534351,4508.64185474962,4646.24632076016
244154,Apartamento de 90m² com 02 suítes para locação e venda   Bosque das Juritis,Bosque das Juritis,Zona Sul,2,3,2,90.0,750000.0,8333.33333333333,8028.33244392152,7019.92781217448
221807,Apartamento de 82m² com 02 quartos sendo 01 suíte à venda   Alamedas do Botânico,Alamedas do Botanico,Zona Sul,2,2,2,82.0,839000.0,10231.7073170732,10304.3391731634,7019.92781217448
137285,Apartamento de 432m² com 5 quartos para locação e venda   Centro,Centro,Centro,5,6,4,432.0,900000.0,2083.33333333333,3969.0889863009,4114.37759196461
241157,Apartamento de 80m² com 02 suítes para a venda e a locação   Jardim Olhos D`água,Bonfim Paulista,Zona Sul,2,3,2,80.0,950000.0,11875.0,8197.59279884853,7019.92781217448
217691,Apartamento de 133m² com 03 quartos para locação e venda   Jardim Nova Aliança Sul,Jardim Nova Alianca Sul,Zona Sul,3,4,2,133.0,960000.0,7218.04511278196,6999.09526420546,7019.92781217448
206036,Apartamento de 100m² com 03 quartos para locação e venda   Jardim Botânico,Jardim Botanico,Zona Sul,3,3,2,100.0,880000.0,8800.0,7403.36272123417,7019.92781217448
105830,Apartamento de 139m² com 03 quartos para locação e venda   Jardim Canadá,Jardim Canada,Zona Sul,3,4,2,139.0,1020000.0,7338.12949640288,7006.02337064892,7019.92781217448
123419,Apartamento de 101m² com 03 suítes para venda   Nova Aliança,Nova Alianca,Zona Sul,3,3,2,101.0,750000.0,7425.74257425743,7235.27815404702,7019.92781217448
228170,Apartamento de 202m² com 03 quartos para locação e venda   Jardim Irajá,Jardim Iraja,Zona Sul,3,5,3,202.0,1199000.0,5935.64356435644,5843.60369977321,7019.92781217448
153407,Apartamento de 132m² com 03 suítes para venda e locação   Jardim Olhos D` Água,Jardim Olhos DAgua,Zona Sul,3,4,3,132.0,1250000.0,9469.69696969697,9706.16858313729,7019.92781217448
238916,Apartamento mobiliado de 73m² com 02 quartos à venda   Bosque das Juritis,Bosque das Juritis,Zona Sul,2,1,1,73.0,770000.0,10547.9452054795,8028.33244392152,7019.92781217448
232850,Apartamento 118m² com 03 suítes à venda   Jardim Olhos D`Água,Jardim Olhos DAgua,Zona Sul,3,4,2,118.0,1250000.0,10593.2203389831,9706.16858313729,7019.92781217448
193238,APARTAMENTO NO CENTRO,Centro,Centro,3,2,1,127.0,375000.0,2952.75590551181,3969.0889863009,4114.37759196461
85055,Apartamento de 46m² com 03 quartos para venda   Jardim Paulista,Jardim Paulista,Zona Leste,3,2,1,46.0,400000.0,8695.65217391304,4839.65243893052,4646.24632076016
159350,Apartamento de 90m² com 01 quarto à venda   Centro,Centro,Centro,1,2,1,90.0,430000.0,4777.77777777778,3969.0889863009,4114.37759196461
196283,Apartamento   Padrão,Ribeirania,Zona Leste,2,2,1,62.0,450000.0,7258.06451612903,6622.45012983218,4646.24632076016
177749,APARTAMENTO NO JARDIM IRAJÁ,Condominio Itamaraty,Zona Oeste,3,2,1,111.0,450000.0,4054.05405405405,5336.72097624817,4568.83198282477
176480,APARTAMENTO NO JARDIM PAULISTANO,Jardim Paulistano,Zona Leste,3,4,1,135.0,450000.0,3333.33333333333,4354.41245373771,4646.24632076016
98822,Apartamento de 110m² com 03 quartos à venda   Jardim Paulista,Jardim Paulista,Zona Leste,3,2,2,110.0,450000.0,4090.90909090909,4839.65243893052,4646.24632076016
95186,APARTAMENTO NO JARDIM IRAJÁ,Jardim Iraja,Zona Sul,3,2,1,111.0,450000.0,4054.05405405405,5843.60369977321,7019.92781217448
87569,Apartamento de 87m² com 02 suítes á venda   Jardim América,Jardim America,Zona Sul,2,3,2,87.0,450000.0,5172.41379310345,5600.32705609696,7019.92781217448
161426,APARTAMENTO NO CENTRO,Centro,Centro,3,2,1,158.0,460000.0,2911.39240506329,3969.0889863009,4114.37759196461
235397,Apartamento de 68m² com 03 quartos para locação e venda   Parque Industrial Lagoinha,Parque Industrial Lagoinha,Zona Leste,3,2,2,68.0,479000.0,7044.11764705882,4502.88532269356,4646.24632076016
28520,Apartamento a poucos metros do Parque Raya,Jardim Iraja,Zona Sul,3,2,2,111.0,480000.0,4324.32432432432,5843.60369977321,7019.92781217448
238025,Apartamento de 72m² com 02 quartos sendo 01 suíte à venda   Nova Aliança,Nova Alianca,Zona Sul,2,2,2,72.0,490000.0,6805.55555555556,7235.27815404702,7019.92781217448
245168,Apartamento de 105m² com 03 quartos sendo 01 à venda   Lagoinha,Jardim Iraja,Zona Sul,3,2,1,105.0,500000.0,4761.90476190476,5843.60369977321,7019.92781217448
244505,Apartamento de 86m² com 03 quartos para venda 02 vagas   Jardim Botânico,Condominio Itamaraty,Zona Oeste,3,3,2,86.0,500000.0,5813.95348837209,5336.72097624817,4568.83198282477
242324,Apartamento de 95m² com 03 quartos sendo 01 suíte à venda   Jardim Paulista,Jardim Paulista,Zona Leste,3,3,1,95.0,500000.0,5263.15789473684,4839.65243893052,4646.24632076016
240620,Apartamento de 75m² com 03 quartos para locação e venda   Jardim Botânico,Jardim Botanico,Zona Sul,3,2,2,75.0,500000.0,6666.66666666667,7403.36272123417,7019.92781217448
235202,Apartamento de 102m² com 03 quartos para venda   Centro,Centro,Centro,3,2,1,102.0,500000.0,4901.96078431373,3969.0889863009,4114.37759196461
230900,Apartamento de 52m² com 02 quartos sendo 1 suíte à venda   Quintas de São José,Quintas de Sao Jose,Zona Norte,2,2,1,52.0,500000.0,9615.38461538462,6785.09085009028,4316.94719953754
226469,Apartamento de 58m² com 02 quartos para locação e venda   Ribeirânia,Ribeirania,Zona Leste,2,2,1,58.0,500000.0,8620.68965517241,6622.45012983218,4646.24632076016
216452,Apartamento de 71m² com 02 quartos à venda   Ribeirânia,Ribeirania,Zona Leste,2,2,1,71.0,500000.0,7042.25352112676,6622.45012983218,4646.24632076016
214595,Apartamento de 80m² com 02 quartos para locação   Nova Aliança,Nova Alianca,Zona Sul,2,2,2,80.0,500000.0,6250.0,7235.27815404702,7019.92781217448
204152,Apartamento de 61m² com 02 quartos para locação e venda   Quinta da Primavera,Quinta da Primavera,Zona Sul,2,2,1,61.0,500000.0,8196.72131147541,8334.13944069942,7019.92781217448
199064,FLAT NA RIBEIRÂNIA,Ribeirania,Zona Leste,2,1,1,58.0,500000.0,8620.68965517241,6622.45012983218,4646.24632076016
196025,Apartamento mobiliado de 35m² com 01 quarto à venda   Vila Amélia,Vila Amelia,Zona Oeste,1,1,1,35.0,500000.0,14285.7142857143,4740.17583820671,4568.83198282477
188579,EXCELENTE APARTAMENTO PRÓXIMO Á AVENIDA INDEPENDÊNCIA,Vila Seixas,Centro,3,1,1,132.0,500000.0,3787.87878787879,4862.36131633665,4114.37759196461
178610,Apartamento de 107m² com 03 quartos sendo 01 suíte para venda   jardim Paulista,Jardim Paulista,Zona Leste,3,2,2,107.0,500000.0,4672.89719626168,4839.65243893052,4646.24632076016
174545,Apartamento de 111m² com 03 quartos sendo 01 suíte à venda   Jardim Irajá,Jardim Iraja,Zona Sul,3,3,2,111.0,500000.0,4504.5045045045,5843.60369977321,7019.92781217448
169562,APARTAMENTO NO CENTRO,Centro,Centro,3,3,1,140.0,500000.0,3571.42857142857,3969.0889863009,4114.37759196461
168347,Apartamento de 42m² com 01 quarto   Nova Aliança,Nova Alianca,Zona Sul,1,1,1,42.0,500000.0,11904.7619047619,7235.27815404702,7019.92781217448
147635,APARTAMENTO PRÓXIMO À AVENIDA LEÃO XIII,Ribeirania,Zona Leste,2,2,1,61.0,500000.0,8196.72131147541,6622.45012983218,4646.24632076016
146804,Apartamento de 165m² com 03 quartos sendo 1 suíte   Centro,Centro,Centro,3,4,1,165.0,500000.0,3030.30303030303,3969.0889863009,4114.37759196461
145205,APARTAMENTO PRÓXIMO À AVENIDA MAURILIO BIAGI,Santa Cruz do Jose Jacques,Zona Sul,3,2,2,96.0,500000.0,5208.33333333333,6190.18466407645,7019.92781217448
133865,APARTAMENTO PRÓXIMO À UNAERP,Jardim Palma Travassos,Zona Leste,3,2,1,88.0,500000.0,5681.81818181818,4725.02380139251,4646.24632076016
131399,Apartamento de 83m² com 02 quartos para venda   Centro,Centro,Centro,2,2,2,83.0,500000.0,6024.09638554217,3969.0889863009,4114.37759196461
130313,Apartamento de 58m² com 02 quartos sendo 01 suíte à venda   Ribeirânia,Ribeirania,Zona Leste,2,2,1,58.0,500000.0,8620.68965517241,6622.45012983218,4646.24632076016
126716,Apartamento de 74m² com 03 quartos à venda   Centro,Centro,Centro,2,3,2,74.0,500000.0,6756.75675675676,3969.0889863009,4114.37759196461
126713,Apartamento de 74m² com 03 quartos à venda   Centro,Centro,Centro,2,3,2,74.0,500000.0,6756.75675675676,3969.0889863009,4114.37759196461
126707,Apartamento de 72m² com 02 quartos para locação   Centro,Centro,Centro,2,3,1,72.0,500000.0,6944.44444444444,3969.0889863009,4114.37759196461
120887,Apartamento de 58m² com 02 quartos para locação   Ribeirânia,Ribeirania,Zona Leste,2,2,1,58.0,500000.0,8620.68965517241,6622.45012983218,4646.24632076016
120698,APARTAMENTO NO JARDIM NOVO MUNDO,Jardim Novo Mundo,Zona Leste,2,2,1,70.0,500000.0,7142.85714285714,5425.53576663943,4646.24632076016
120695,Apartamento de 70m² com 02 quartos para locação   Jardim Novo Mundo,Jardim Novo Mundo,Zona Leste,2,2,1,70.0,500000.0,7142.85714285714,5425.53576663943,4646.24632076016
120689,Apartamento de 70m² com 02 quartos para locação   Jardim Novo Mundo,Jardim Novo Mundo,Zona Leste,2,2,1,70.0,500000.0,7142.85714285714,5425.53576663943,4646.24632076016
120179,APARTAMENTO PRÓXIMO AO SHOPPING SANTA ÚRSULA,Centro,Centro,3,3,1,129.0,500000.0,3875.96899224806,3969.0889863009,4114.37759196461
109466,Apartamento de 122m² com 03 quartos   Centro,Centro,Centro,4,3,2,122.0,500000.0,4098.36065573771,3969.0889863009,4114.37759196461
106403,APARTAMENTO NO JARDIM BOTÂNICO,Jardim Botanico,Zona Sul,3,2,2,83.0,500000.0,6024.09638554217,7403.36272123417,7019.92781217448
104618,APARTAMENTO NO SANTA CRUZ DO JOSÉ JACQUES,Santa Cruz do Jose Jacques,Zona Sul,3,3,2,85.0,500000.0,5882.35294117647,6190.18466407645,7019.92781217448
102374,Apartamento de 103m² com 03 quartos para venda   Vila Monte Alegre,Vila Monte Alegre,Zona Oeste,3,2,1,103.0,500000.0,4854.36893203884,5171.67916226382,4568.83198282477
93674,APARTAMENTO NO CENTRO,Vila Seixas,Centro,1,1,1,42.0,500000.0,11904.7619047619,4862.36131633665,4114.37759196461
85280,Apartamento de 82m² com 02 quartos à venda   Jardim Paulista,Jardim Paulista,Zona Leste,2,2,2,82.0,500000.0,6097.56097560976,4839.65243893052,4646.24632076016
82421,APARTAMENTO TÉRREO NO BOSQUES DOS JURITIS,Jardim Botanico,Zona Sul,2,2,1,64.0,500000.0,7812.5,7403.36272123417,7019.92781217448
82307,EXCELENTE APARTAMENTO NO CENTRO,Centro,Centro,3,3,1,210.0,500000.0,2380.95238095238,3969.0889863009,4114.37759196461
157226,APARTAMENTO PRÓXIMO À AVENIDA PROFESSOR JOÃO FIÚSA,Condominio Itamaraty,Zona Oeste,3,3,2,108.0,450000.0,4166.66666666667,5336.72097624817,4568.83198282477
95486,Apartamento de 85m² com 03 quartos para locação e venda   Santa Cruz do José Jacques,Santa Cruz do Jose Jacques,Zona Sul,3,3,1,85.0,480000.0,5647.05882352941,6190.18466407645,7019.92781217448
194807,Excelente localização no Centro,Centro,Centro,3,3,2,132.0,460000.0,3484.84848484849,3969.0889863009,4114.37759196461
244877,Apartamento de 67m² com 01 quarto à venda   Ribeirânia,Nova Ribeirania,Zona Leste,2,1,1,67.0,510000.0,7611.94029850746,6636.64015183677,4646.24632076016
242192,Apartamento de 103m² com 03 quartos para locação   Alto da Boa Vista,Alto da Boa Vista,Zona Sul,3,2,2,103.0,510000.0,4951.45631067961,5935.13838933655,7019.92781217448
236054,Apartamento de 86m² com 02 quartos sendo 01 suíte para locação   Jardim Botânico,Jardim Botanico,Zona Sul,2,2,1,86.0,510000.0,5930.23255813954,7403.36272123417,7019.92781217448
221894,Apartamento de 58m² com 02 quartos sendo 01 suíte para venda   Ribeirânia,Ribeirania,Zona Leste,2,2,2,58.0,510000.0,8793.10344827586,6622.45012983218,4646.24632076016
183329,Apartamento de 43m² com 01 suíte para venda e locação   Alto da Boa Vista,Jardim Sumare,Zona Sul,1,1,1,43.0,510000.0,11860.4651162791,6366.17718327786,7019.92781217448
159575,APARTAMENTO NO CENTRO,Centro,Centro,3,3,2,123.0,510000.0,4146.34146341463,3969.0889863009,4114.37759196461
141920,Apartamento de 75m² com 02 quartos para locação e venda   Jardim Nova Aliança,Nova Alianca,Zona Sul,2,2,2,75.0,510000.0,6800.0,7235.27815404702,7019.92781217448
140663,EXCELENTE APARTAMENTO NO QUINTA DA PRIMAVERA,Quinta da Primavera,Zona Sul,2,2,1,63.0,510000.0,8095.2380952381,8334.13944069942,7019.92781217448
135476,Apartamento de 75m² com 02 quartos para locação e venda   Nova Aliança,Nova Alianca,Zona Sul,2,2,1,75.0,510000.0,6800.0,7235.27815404702,7019.92781217448
135110,**** EXCELENTE OPORTUNIDADE****,Centro,Centro,2,1,1,86.0,510000.0,5930.23255813954,3969.0889863009,4114.37759196461
118760,Ótimo apartamento próximo à Avenida Meira Junior,Jardim Paulistano,Zona Leste,3,3,2,132.0,510000.0,3863.63636363636,4354.41245373771,4646.24632076016
105611,Apartamento com 02 suítes para locação e venda   Santa Cruz,Santa Cruz do Jose Jacques,Zona Sul,2,3,2,76.0,510000.0,6710.52631578947,6190.18466407645,7019.92781217448
67469,Apartamento de 141m² com 03 quartos para locação   Centro,Centro,Centro,3,4,1,141.0,510000.0,3617.02127659575,3969.0889863009,4114.37759196461
194357,Apartamento de 101m² com 02 suítes para locação e venda   Jardim Botânico,Jardim Botanico,Zona Sul,2,3,2,101.0,513000.0,5079.20792079208,7403.36272123417,7019.92781217448
244889,Apartamento de 67m² com 02 quartos à venda   Ribeirânia,Nova Ribeirania,Zona Leste,2,2,2,67.0,515000.0,7686.5671641791,6636.64015183677,4646.24632076016
212930,Apartamento de 59M² com 02 quartos   Quinta da Primavera,Quinta da Primavera,Zona Sul,2,2,2,59.0,515000.0,8728.81355932203,8334.13944069942,7019.92781217448
177014,Apartamento de 150m² com 03 quartos para venda e locação   Centro,Centro,Centro,3,4,2,150.0,499000.0,3326.66666666667,3969.0889863009,4114.37759196461
245039,Apartamento de 62m² com 02 quartos à venda   Ribeirânia,Ribeirania,Zona Leste,2,2,1,62.0,520000.0,8387.09677419355,6622.45012983218,4646.24632076016
240932,Apartamento de 65m² com 03 quartos à venda   Jardim Sumarezinho,Sumarezinho,Zona Oeste,3,2,1,65.0,520000.0,8000.0,4702.46841942496,4568.83198282477
239543,Apartamento 3 Quartos   199m²   Higienópolis,Centro,Centro,3,2,1,199.0,520000.0,2613.06532663317,3969.0889863009,4114.37759196461
229691,Apartamento   Padrão,Jardim Botanico,Zona Sul,2,2,1,71.0,520000.0,7323.94366197183,7403.36272123417,7019.92781217448
229682,Apartamento de 63m² com 02 quartos para locação e venda   Jardim Irajá,Jardim Iraja,Zona Sul,2,1,1,63.0,520000.0,8253.96825396825,5843.60369977321,7019.92781217448
226493,Apartamento de 82m² com 02 quartos à venda   Jardim Nova Aliança Sul,Jardim Nova Alianca Sul,Zona Sul,2,2,2,82.0,520000.0,6341.46341463415,6999.09526420546,7019.92781217448
223775,Apartamento de 106m² com 03 quartos à venda   Santa Cruz do José Jacques,Santa Cruz do Jose Jacques,Zona Sul,3,3,2,106.0,520000.0,4905.66037735849,6190.18466407645,7019.92781217448
216413,Apartamento de 82m² com 02 quartos para locação   Jardim Nova Aliança Sul,Jardim Nova Alianca Sul,Zona Sul,2,2,1,82.0,520000.0,6341.46341463415,6999.09526420546,7019.92781217448
212594,Apartamento de 77m² com 03 quartos   Jardim Nova Aliança,Nova Alianca,Zona Sul,3,2,2,77.0,520000.0,6753.24675324675,7235.27815404702,7019.92781217448
210080,Apartamento de 129m² com 03 quartos à venda   Centro,Centro,Centro,3,2,1,129.0,520000.0,4031.00775193799,3969.0889863009,4114.37759196461
166820,APARTAMENTO NO CENTRO,Centro,Centro,3,2,2,122.0,520000.0,4262.29508196721,3969.0889863009,4114.37759196461
102665,APARTAMENTO PRÓXIMO AVENIDA PORTUGAL,Santa Cruz do Jose Jacques,Zona Sul,2,2,2,60.0,520000.0,8666.66666666667,6190.18466407645,7019.92781217448
86672,Apartamento de 95m² com 03 quartos   Jardim Santa Cruz do José Jacques,Santa Cruz do Jose Jacques,Zona Sul,3,2,2,95.0,520000.0,5473.68421052632,6190.18466407645,7019.92781217448
178268,Apartamento de 61m² com 02 suítes à venda   Nova Aliança,Nova Alianca,Zona Sul,2,3,1,61.0,520793.5,8537.59836065574,7235.27815404702,7019.92781217448
135815,Apartamento de 75m² com 03 quartos sendo 01 suíte à venda   Jardim Itaporã,Jardim Itapora,Zona Oeste,3,2,1,75.0,524000.0,6986.66666666667,4357.67018779343,4568.83198282477
42005,Apartamento de 158m² com 03 quartos sendo 01 suíte para locação e venda   Centro,Centro,Centro,4,2,2,158.0,450000.0,2848.10126582279,3969.0889863009,4114.37759196461
204029,Apartamento de 88m² com 02 quartos para venda e locação   Bosque das Juritis,Bosque das Juritis,Zona Sul,2,2,2,88.0,520000.0,5909.09090909091,8028.33244392152,7019.92781217448
214988,Apartamento de 59m² com 01 suíte à venda   Quinta da Primavera,Quinta da Primavera,Zona Sul,1,2,1,59.0,525584.0,8908.20338983051,8334.13944069942,7019.92781217448
178274,Apartamento de 62m² com 02 suítes à venda   Nova Aliança,Nova Alianca,Zona Sul,2,3,1,62.0,527736.28,8511.87548387097,7235.27815404702,7019.92781217448
207059,Apartamento de 142 m² 4 quartos   Centro,Centro,Centro,4,3,1,142.0,375000.0,2640.84507042254,3969.0889863009,4114.37759196461
194633,ÓTIMA OPORTUNIDADE DE APARTAMENTO NO JD. BOTÂNICO,Jardim Botanico,Zona Sul,2,1,2,92.0,450000.0,4891.30434782609,7403.36272123417,7019.92781217448
109799,Apartamento   Padrão,Centro,Centro,3,3,2,156.0,480000.0,3076.92307692308,3969.0889863009,4114.37759196461
86678,APARTAMENTO PRÓXIMO Á AVENIDA MAURÍLIO BIAGI,Santa Cruz do Jose Jacques,Zona Sul,3,2,2,85.0,480000.0,5647.05882352941,6190.18466407645,7019.92781217448
22790,Apartamento de 159m² com 03 quartos à venda   Centro,Centro,Centro,3,3,2,159.0,480000.0,3018.8679245283,3969.0889863009,4114.37759196461
141107,Apartamento de 71m² com 02 quartos sendo 01 suíte á venda   Centro,Bonfim Paulista,Zona Sul,2,2,1,71.0,510000.0,7183.0985915493,8197.59279884853,7019.92781217448
231914,Apartamento de 71m² com 02 quartos à venda   Bosque das Juritis,Bosque das Juritis,Zona Sul,2,2,2,71.0,520000.0,7323.94366197183,8028.33244392152,7019.92781217448
212537,Apartamento de 158m² com 03 dormitórios à venda   Centro,Centro,Centro,3,3,2,158.0,520000.0,3291.13924050633,3969.0889863009,4114.37759196461
242420,Apartamento de 77m² com 02 suítes à venda   Nova Aliança,Nova Alianca,Zona Sul,2,3,1,77.0,530000.0,6883.11688311688,7235.27815404702,7019.92781217448
